,Data type,Cancer group/site,Year,Sex,Age group (years),Count,"Age-specific rate
(per 100,000)","Age-standardised rate
2001 Australian Standard Population (per 100,000)","Age-standardised rate
2023 Australian population 
(per 100,000)","Age-standardised rate
 (WHO) (per 100,000)","Age-standardised rate
 (Segi) (per 100,000)",ICD10 codes
2375,Actual,Melanoma of the skin,2016,Persons,75_79,1448.0,222.4,. .,. .,. .,. .,C43
2376,Actual,Melanoma of the skin,2016,Persons,80_84,1101.0,241.9,. .,. .,. .,. .,C43
2377,Actual,Melanoma of the skin,2016,Persons,85_89,830.0,271.8,. .,. .,. .,. .,C43
2378,Actual,Melanoma of the skin,2016,Persons,90+,395.0,222.8,. .,. .,. .,. .,C43
2379,Actual,Melanoma of the skin,2016,Persons,All ages combined,14537.0,60.1,53.7,64.7,41.1,36.9,C43
2380,Actual,Melanoma of the skin,2017,Persons,00_04,2.0,0.1,. .,. .,. .,. .,C43
2381,Actual,Melanoma of the skin,2017,Persons,05_09,0.0,0.0,. .,. .,. .,. .,C43
2382,Actual,Melanoma of the skin,2017,Persons,10_14,4.0,0.3,. .,. .,. .,. .,C43
2383,Actual,Melanoma of the skin,2017,Persons,15_19,32.0,2.2,. .,. .,. .,. .,C43
2384,Actual,Melanoma of the skin,2017,Persons,20_24,88.0,5.1,. .,. .,. .,. .,C43
2385,Actual,Melanoma of the skin,2017,Persons,25_29,208.0,11.3,. .,. .,. .,. .,C43
2386,Actual,Melanoma of the skin,2017,Persons,30_34,381.0,20.8,. .,. .,. .,. .,C43
2387,Actual,Melanoma of the skin,2017,Persons,35_39,463.0,27.9,. .,. .,. .,. .,C43
2388,Actual,Melanoma of the skin,2017,Persons,40_44,667.0,41.6,. .,. .,. .,. .,C43
2389,Actual,Melanoma of the skin,2017,Persons,45_49,937.0,56.8,. .,. .,. .,. .,C43
2390,Actual,Melanoma of the skin,2017,Persons,50_54,1131.0,73.5,. .,. .,. .,. .,C43
2391,Actual,Melanoma of the skin,2017,Persons,55_59,1520.0,100.8,. .,. .,. .,. .,C43
2392,Actual,Melanoma of the skin,2017,Persons,60_64,1616.0,121.3,. .,. .,. .,. .,C43
2393,Actual,Melanoma of the skin,2017,Persons,65_69,1951.0,163.2,. .,. .,. .,. .,C43
2394,Actual,Melanoma of the skin,2017,Persons,70_74,2031.0,212.1,. .,. .,. .,. .,C43
2395,Actual,Melanoma of the skin,2017,Persons,75_79,1532.0,226.6,. .,. .,. .,. .,C43
2396,Actual,Melanoma of the skin,2017,Persons,80_84,1167.0,249.1,. .,. .,. .,. .,C43
2397,Actual,Melanoma of the skin,2017,Persons,85_89,808.0,263.0,. .,. .,. .,. .,C43
2398,Actual,Melanoma of the skin,2017,Persons,90+,424.0,231.2,. .,. .,. .,. .,C43
2399,Actual,Melanoma of the skin,2017,Persons,All ages combined,14962.0,60.8,54,65.1,41.1,36.8,C43
2400,Actual,Melanoma of the skin,2018,Persons,00_04,0.0,0.0,. .,. .,. .,. .,C43
2401,Actual,Melanoma of the skin,2018,Persons,05_09,1.0,0.1,. .,. .,. .,. .,C43
2402,Actual,Melanoma of the skin,2018,Persons,10_14,6.0,0.4,. .,. .,. .,. .,C43
2403,Actual,Melanoma of the skin,2018,Persons,15_19,33.0,2.2,. .,. .,. .,. .,C43
2404,Actual,Melanoma of the skin,2018,Persons,20_24,114.0,6.6,. .,. .,. .,. .,C43
2405,Actual,Melanoma of the skin,2018,Persons,25_29,209.0,11.2,. .,. .,. .,. .,C43
2406,Actual,Melanoma of the skin,2018,Persons,30_34,357.0,19.2,. .,. .,. .,. .,C43
2407,Actual,Melanoma of the skin,2018,Persons,35_39,491.0,28.4,. .,. .,. .,. .,C43
2408,Actual,Melanoma of the skin,2018,Persons,40_44,661.0,41.4,. .,. .,. .,. .,C43
2409,Actual,Melanoma of the skin,2018,Persons,45_49,967.0,57.7,. .,. .,. .,. .,C43
2410,Actual,Melanoma of the skin,2018,Persons,50_54,1135.0,74.1,. .,. .,. .,. .,C43
2411,Actual,Melanoma of the skin,2018,Persons,55_59,1460.0,95.2,. .,. .,. .,. .,C43
2412,Actual,Melanoma of the skin,2018,Persons,60_64,1714.0,126.1,. .,. .,. .,. .,C43
2413,Actual,Melanoma of the skin,2018,Persons,65_69,1905.0,157.5,. .,. .,. .,. .,C43
2414,Actual,Melanoma of the skin,2018,Persons,70_74,1997.0,196.3,. .,. .,. .,. .,C43
2415,Actual,Melanoma of the skin,2018,Persons,75_79,1622.0,232.7,. .,. .,. .,. .,C43
2416,Actual,Melanoma of the skin,2018,Persons,80_84,1185.0,244.6,. .,. .,. .,. .,C43
2417,Actual,Melanoma of the skin,2018,Persons,85_89,825.0,267.1,. .,. .,. .,. .,C43
2418,Actual,Melanoma of the skin,2018,Persons,90+,453.0,239.1,. .,. .,. .,. .,C43
2419,Actual,Melanoma of the skin,2018,Persons,All ages combined,15135.0,60.6,53.4,64.4,40.7,36.5,C43
2420,Actual,Melanoma of the skin,2019,Persons,00_04,1.0,0.1,. .,. .,. .,. .,C43
2421,Actual,Melanoma of the skin,2019,Persons,05_09,2.0,0.1,. .,. .,. .,. .,C43
2422,Actual,Melanoma of the skin,2019,Persons,10_14,5.0,0.3,. .,. .,. .,. .,C43
2423,Actual,Melanoma of the skin,2019,Persons,15_19,36.0,2.4,. .,. .,. .,. .,C43
2424,Actual,Melanoma of the skin,2019,Persons,20_24,120.0,6.9,. .,. .,. .,. .,C43
2425,Actual,Melanoma of the skin,2019,Persons,25_29,202.0,10.7,. .,. .,. .,. .,C43
2426,Actual,Melanoma of the skin,2019,Persons,30_34,379.0,20.1,. .,. .,. .,. .,C43
2427,Actual,Melanoma of the skin,2019,Persons,35_39,491.0,27.5,. .,. .,. .,. .,C43
2428,Actual,Melanoma of the skin,2019,Persons,40_44,638.0,39.9,. .,. .,. .,. .,C43
2429,Actual,Melanoma of the skin,2019,Persons,45_49,940.0,55.8,. .,. .,. .,. .,C43
2430,Actual,Melanoma of the skin,2019,Persons,50_54,1137.0,73.8,. .,. .,. .,. .,C43
2431,Actual,Melanoma of the skin,2019,Persons,55_59,1445.0,93.0,. .,. .,. .,. .,C43
2432,Actual,Melanoma of the skin,2019,Persons,60_64,1750.0,125.6,. .,. .,. .,. .,C43
2433,Actual,Melanoma of the skin,2019,Persons,65_69,1983.0,161.1,. .,. .,. .,. .,C43
2434,Actual,Melanoma of the skin,2019,Persons,70_74,2183.0,205.8,. .,. .,. .,. .,C43
2435,Actual,Melanoma of the skin,2019,Persons,75_79,1754.0,240.6,. .,. .,. .,. .,C43
2436,Actual,Melanoma of the skin,2019,Persons,80_84,1281.0,254.3,. .,. .,. .,. .,C43
2437,Actual,Melanoma of the skin,2019,Persons,85_89,822.0,263.7,. .,. .,. .,. .,C43
2438,Actual,Melanoma of the skin,2019,Persons,90+,459.0,234.9,. .,. .,. .,. .,C43
2439,Actual,Melanoma of the skin,2019,Persons,All ages combined,15628.0,61.7,53.8,65,40.9,36.6,C43
2440,Projections,Melanoma of the skin,2020,Persons,00_04,0.0,0.0,. .,. .,. .,. .,C43
2441,Projections,Melanoma of the skin,2020,Persons,05_09,0.0,0.0,. .,. .,. .,. .,C43
2442,Projections,Melanoma of the skin,2020,Persons,10_14,5.0,0.3,. .,. .,. .,. .,C43
2443,Projections,Melanoma of the skin,2020,Persons,15_19,33.0,2.2,. .,. .,. .,. .,C43
2444,Projections,Melanoma of the skin,2020,Persons,20_24,106.0,6.2,. .,. .,. .,. .,C43
2445,Projections,Melanoma of the skin,2020,Persons,25_29,198.0,10.5,. .,. .,. .,. .,C43
2446,Projections,Melanoma of the skin,2020,Persons,30_34,374.0,19.6,. .,. .,. .,. .,C43
2447,Projections,Melanoma of the skin,2020,Persons,35_39,515.0,28.0,. .,. .,. .,. .,C43
2448,Projections,Melanoma of the skin,2020,Persons,40_44,676.0,41.7,. .,. .,. .,. .,C43
2449,Projections,Melanoma of the skin,2020,Persons,45_49,1001.0,59.5,. .,. .,. .,. .,C43
2450,Projections,Melanoma of the skin,2020,Persons,50_54,1188.0,75.8,. .,. .,. .,. .,C43
2451,Projections,Melanoma of the skin,2020,Persons,55_59,1525.0,97.3,. .,. .,. .,. .,C43
2452,Projections,Melanoma of the skin,2020,Persons,60_64,1817.0,126.3,. .,. .,. .,. .,C43
2453,Projections,Melanoma of the skin,2020,Persons,65_69,2107.0,166.9,. .,. .,. .,. .,C43
2454,Projections,Melanoma of the skin,2020,Persons,70_74,2356.0,212.1,. .,. .,. .,. .,C43
2455,Projections,Melanoma of the skin,2020,Persons,75_79,1892.0,246.6,. .,. .,. .,. .,C43
2456,Projections,Melanoma of the skin,2020,Persons,80_84,1353.0,257.2,. .,. .,. .,. .,C43
2457,Projections,Melanoma of the skin,2020,Persons,85_89,875.0,276.9,. .,. .,. .,. .,C43
2458,Projections,Melanoma of the skin,2020,Persons,90+,487.0,240.3,. .,. .,. .,. .,C43
2459,Projections,Melanoma of the skin,2020,Persons,All ages combined,16508.0,64.3,55.2,66.8,41.9,37.5,C43
2460,Projections,Melanoma of the skin,2021,Persons,00_04,0.0,0.0,. .,. .,. .,. .,C43
2461,Projections,Melanoma of the skin,2021,Persons,05_09,0.0,0.0,. .,. .,. .,. .,C43
2462,Projections,Melanoma of the skin,2021,Persons,10_14,5.0,0.3,. .,. .,. .,. .,C43
2463,Projections,Melanoma of the skin,2021,Persons,15_19,32.0,2.2,. .,. .,. .,. .,C43
2464,Projections,Melanoma of the skin,2021,Persons,20_24,101.0,6.2,. .,. .,. .,. .,C43
2465,Projections,Melanoma of the skin,2021,Persons,25_29,183.0,10.0,. .,. .,. .,. .,C43
2466,Projections,Melanoma of the skin,2021,Persons,30_34,373.0,19.6,. .,. .,. .,. .,C43
2467,Projections,Melanoma of the skin,2021,Persons,35_39,520.0,27.8,. .,. .,. .,. .,C43
2468,Projections,Melanoma of the skin,2021,Persons,40_44,694.0,41.9,. .,. .,. .,. .,C43
2469,Projections,Melanoma of the skin,2021,Persons,45_49,996.0,60.4,. .,. .,. .,. .,C43
2470,Projections,Melanoma of the skin,2021,Persons,50_54,1236.0,76.7,. .,. .,. .,. .,C43
2471,Projections,Melanoma of the skin,2021,Persons,55_59,1531.0,98.7,. .,. .,. .,. .,C43
2472,Projections,Melanoma of the skin,2021,Persons,60_64,1866.0,127.4,. .,. .,. .,. .,C43
2473,Projections,Melanoma of the skin,2021,Persons,65_69,2159.0,168.7,. .,. .,. .,. .,C43
2474,Projections,Melanoma of the skin,2021,Persons,70_74,2479.0,216.2,. .,. .,. .,. .,C43
2475,Projections,Melanoma of the skin,2021,Persons,75_79,2032.0,251.7,. .,. .,. .,. .,C43
2476,Projections,Melanoma of the skin,2021,Persons,80_84,1425.0,261.3,. .,. .,. .,. .,C43
2477,Projections,Melanoma of the skin,2021,Persons,85_89,913.0,282.4,. .,. .,. .,. .,C43
2478,Projections,Melanoma of the skin,2021,Persons,90+,508.0,240.8,. .,. .,. .,. .,C43
2479,Projections,Melanoma of the skin,2021,Persons,All ages combined,17053.0,66.4,55.9,67.6,42.4,37.9,C43
2480,Projections,Melanoma of the skin,2022,Persons,00_04,0.0,0.0,. .,. .,. .,. .,C43
2481,Projections,Melanoma of the skin,2022,Persons,05_09,1.0,0.1,. .,. .,. .,. .,C43
2482,Projections,Melanoma of the skin,2022,Persons,10_14,6.0,0.4,. .,. .,. .,. .,C43
2483,Projections,Melanoma of the skin,2022,Persons,15_19,33.0,2.2,. .,. .,. .,. .,C43
2484,Projections,Melanoma of the skin,2022,Persons,20_24,103.0,6.3,. .,. .,. .,. .,C43
2485,Projections,Melanoma of the skin,2022,Persons,25_29,177.0,9.7,. .,. .,. .,. .,C43
2486,Projections,Melanoma of the skin,2022,Persons,30_34,377.0,19.7,. .,. .,. .,. .,C43
2487,Projections,Melanoma of the skin,2022,Persons,35_39,525.0,27.7,. .,. .,. .,. .,C43
2488,Projections,Melanoma of the skin,2022,Persons,40_44,716.0,42.0,. .,. .,. .,. .,C43
2489,Projections,Melanoma of the skin,2022,Persons,45_49,999.0,61.6,. .,. .,. .,. .,C43
2490,Projections,Melanoma of the skin,2022,Persons,50_54,1283.0,77.6,. .,. .,. .,. .,C43
2491,Projections,Melanoma of the skin,2022,Persons,55_59,1530.0,99.8,. .,. .,. .,. .,C43
2492,Projections,Melanoma of the skin,2022,Persons,60_64,1916.0,128.5,. .,. .,. .,. .,C43
2493,Projections,Melanoma of the skin,2022,Persons,65_69,2222.0,170.8,. .,. .,. .,. .,C43
2494,Projections,Melanoma of the skin,2022,Persons,70_74,2519.0,220.3,. .,. .,. .,. .,C43
2495,Projections,Melanoma of the skin,2022,Persons,75_79,2248.0,257.2,. .,. .,. .,. .,C43
2496,Projections,Melanoma of the skin,2022,Persons,80_84,1499.0,264.9,. .,. .,. .,. .,C43
2497,Projections,Melanoma of the skin,2022,Persons,85_89,959.0,286.9,. .,. .,. .,. .,C43
2498,Projections,Melanoma of the skin,2022,Persons,90+,527.0,245.4,. .,. .,. .,. .,C43
2499,Projections,Melanoma of the skin,2022,Persons,All ages combined,17640.0,67.9,56.6,68.5,42.9,38.4,C43
2500,Projections,Melanoma of the skin,2023,Persons,00_04,1.0,0.1,. .,. .,. .,. .,C43
2501,Projections,Melanoma of the skin,2023,Persons,05_09,1.0,0.1,. .,. .,. .,. .,C43
2502,Projections,Melanoma of the skin,2023,Persons,10_14,6.0,0.4,. .,. .,. .,. .,C43
2503,Projections,Melanoma of the skin,2023,Persons,15_19,36.0,2.3,. .,. .,. .,. .,C43
2504,Projections,Melanoma of the skin,2023,Persons,20_24,103.0,6.3,. .,. .,. .,. .,C43
2505,Projections,Melanoma of the skin,2023,Persons,25_29,169.0,9.3,. .,. .,. .,. .,C43
2506,Projections,Melanoma of the skin,2023,Persons,30_34,379.0,19.7,. .,. .,. .,. .,C43
2507,Projections,Melanoma of the skin,2023,Persons,35_39,528.0,27.6,. .,. .,. .,. .,C43
2508,Projections,Melanoma of the skin,2023,Persons,40_44,748.0,42.4,. .,. .,. .,. .,C43
2509,Projections,Melanoma of the skin,2023,Persons,45_49,1005.0,62.4,. .,. .,. .,. .,C43
2510,Projections,Melanoma of the skin,2023,Persons,50_54,1318.0,78.6,. .,. .,. .,. .,C43
2511,Projections,Melanoma of the skin,2023,Persons,55_59,1541.0,101.1,. .,. .,. .,. .,C43
2512,Projections,Melanoma of the skin,2023,Persons,60_64,1970.0,129.6,. .,. .,. .,. .,C43
2513,Projections,Melanoma of the skin,2023,Persons,65_69,2297.0,172.7,. .,. .,. .,. .,C43
2514,Projections,Melanoma of the skin,2023,Persons,70_74,2602.0,224.3,. .,. .,. .,. .,C43
2515,Projections,Melanoma of the skin,2023,Persons,75_79,2444.0,262.2,. .,. .,. .,. .,C43
2516,Projections,Melanoma of the skin,2023,Persons,80_84,1568.0,268.3,. .,. .,. .,. .,C43
2517,Projections,Melanoma of the skin,2023,Persons,85_89,1009.0,290.9,. .,. .,. .,. .,C43
2518,Projections,Melanoma of the skin,2023,Persons,90+,532.0,246.0,. .,. .,. .,. .,C43
2519,Projections,Melanoma of the skin,2023,Persons,All ages combined,18257.0,69.4,57.3,69.4,43.4,38.8,C43
2520,Actual,Non-melanoma skin cancer (rare types),2001,Males,00_04,1.0,0.2,. .,. .,. .,. .,C44
2521,Actual,Non-melanoma skin cancer (rare types),2001,Males,05_09,0.0,0.0,. .,. .,. .,. .,C44
2522,Actual,Non-melanoma skin cancer (rare types),2001,Males,10_14,0.0,0.0,. .,. .,. .,. .,C44
2523,Actual,Non-melanoma skin cancer (rare types),2001,Males,15_19,2.0,0.3,. .,. .,. .,. .,C44
2524,Actual,Non-melanoma skin cancer (rare types),2001,Males,20_24,0.0,0.0,. .,. .,. .,. .,C44
2525,Actual,Non-melanoma skin cancer (rare types),2001,Males,25_29,1.0,0.1,. .,. .,. .,. .,C44
2526,Actual,Non-melanoma skin cancer (rare types),2001,Males,30_34,1.0,0.1,. .,. .,. .,. .,C44
2527,Actual,Non-melanoma skin cancer (rare types),2001,Males,35_39,2.0,0.3,. .,. .,. .,. .,C44
2528,Actual,Non-melanoma skin cancer (rare types),2001,Males,40_44,6.0,0.8,. .,. .,. .,. .,C44
2529,Actual,Non-melanoma skin cancer (rare types),2001,Males,45_49,14.0,2.1,. .,. .,. .,. .,C44
2530,Actual,Non-melanoma skin cancer (rare types),2001,Males,50_54,20.0,3.1,. .,. .,. .,. .,C44
2531,Actual,Non-melanoma skin cancer (rare types),2001,Males,55_59,15.0,2.9,. .,. .,. .,. .,C44
2532,Actual,Non-melanoma skin cancer (rare types),2001,Males,60_64,21.0,5.1,. .,. .,. .,. .,C44
2533,Actual,Non-melanoma skin cancer (rare types),2001,Males,65_69,35.0,10.5,. .,. .,. .,. .,C44
2534,Actual,Non-melanoma skin cancer (rare types),2001,Males,70_74,45.0,14.9,. .,. .,. .,. .,C44
2535,Actual,Non-melanoma skin cancer (rare types),2001,Males,75_79,68.0,30.1,. .,. .,. .,. .,C44
2536,Actual,Non-melanoma skin cancer (rare types),2001,Males,80_84,42.0,33.0,. .,. .,. .,. .,C44
2537,Actual,Non-melanoma skin cancer (rare types),2001,Males,85_89,38.0,64.4,. .,. .,. .,. .,C44
2538,Actual,Non-melanoma skin cancer (rare types),2001,Males,90+,11.0,49.3,. .,. .,. .,. .,C44
2539,Actual,Non-melanoma skin cancer (rare types),2001,Males,All ages combined,322.0,3.4,3.9,5.2,2.5,2.1,C44
2540,Actual,Non-melanoma skin cancer (rare types),2002,Males,00_04,0.0,0.0,. .,. .,. .,. .,C44
2541,Actual,Non-melanoma skin cancer (rare types),2002,Males,05_09,0.0,0.0,. .,. .,. .,. .,C44
2542,Actual,Non-melanoma skin cancer (rare types),2002,Males,10_14,0.0,0.0,. .,. .,. .,. .,C44
2543,Actual,Non-melanoma skin cancer (rare types),2002,Males,15_19,0.0,0.0,. .,. .,. .,. .,C44
2544,Actual,Non-melanoma skin cancer (rare types),2002,Males,20_24,1.0,0.1,. .,. .,. .,. .,C44
2545,Actual,Non-melanoma skin cancer (rare types),2002,Males,25_29,4.0,0.6,. .,. .,. .,. .,C44
2546,Actual,Non-melanoma skin cancer (rare types),2002,Males,30_34,1.0,0.1,. .,. .,. .,. .,C44
2547,Actual,Non-melanoma skin cancer (rare types),2002,Males,35_39,4.0,0.5,. .,. .,. .,. .,C44
2548,Actual,Non-melanoma skin cancer (rare types),2002,Males,40_44,7.0,0.9,. .,. .,. .,. .,C44
2549,Actual,Non-melanoma skin cancer (rare types),2002,Males,45_49,9.0,1.3,. .,. .,. .,. .,C44
2550,Actual,Non-melanoma skin cancer (rare types),2002,Males,50_54,15.0,2.3,. .,. .,. .,. .,C44
2551,Actual,Non-melanoma skin cancer (rare types),2002,Males,55_59,23.0,4.2,. .,. .,. .,. .,C44
2552,Actual,Non-melanoma skin cancer (rare types),2002,Males,60_64,22.0,5.2,. .,. .,. .,. .,C44
2553,Actual,Non-melanoma skin cancer (rare types),2002,Males,65_69,27.0,7.9,. .,. .,. .,. .,C44
2554,Actual,Non-melanoma skin cancer (rare types),2002,Males,70_74,56.0,18.6,. .,. .,. .,. .,C44
2555,Actual,Non-melanoma skin cancer (rare types),2002,Males,75_79,61.0,26.4,. .,. .,. .,. .,C44
2556,Actual,Non-melanoma skin cancer (rare types),2002,Males,80_84,65.0,47.9,. .,. .,. .,. .,C44
2557,Actual,Non-melanoma skin cancer (rare types),2002,Males,85_89,34.0,55.4,. .,. .,. .,. .,C44
2558,Actual,Non-melanoma skin cancer (rare types),2002,Males,90+,13.0,55.9,. .,. .,. .,. .,C44
2559,Actual,Non-melanoma skin cancer (rare types),2002,Males,All ages combined,342.0,3.5,4,5.3,2.6,2.1,C44
2560,Actual,Non-melanoma skin cancer (rare types),2003,Males,00_04,0.0,0.0,. .,. .,. .,. .,C44
2561,Actual,Non-melanoma skin cancer (rare types),2003,Males,05_09,0.0,0.0,. .,. .,. .,. .,C44
2562,Actual,Non-melanoma skin cancer (rare types),2003,Males,10_14,1.0,0.1,. .,. .,. .,. .,C44
2563,Actual,Non-melanoma skin cancer (rare types),2003,Males,15_19,2.0,0.3,. .,. .,. .,. .,C44
2564,Actual,Non-melanoma skin cancer (rare types),2003,Males,20_24,0.0,0.0,. .,. .,. .,. .,C44
2565,Actual,Non-melanoma skin cancer (rare types),2003,Males,25_29,1.0,0.1,. .,. .,. .,. .,C44
2566,Actual,Non-melanoma skin cancer (rare types),2003,Males,30_34,1.0,0.1,. .,. .,. .,. .,C44
2567,Actual,Non-melanoma skin cancer (rare types),2003,Males,35_39,6.0,0.8,. .,. .,. .,. .,C44
2568,Actual,Non-melanoma skin cancer (rare types),2003,Males,40_44,7.0,0.9,. .,. .,. .,. .,C44
2569,Actual,Non-melanoma skin cancer (rare types),2003,Males,45_49,12.0,1.7,. .,. .,. .,. .,C44
2570,Actual,Non-melanoma skin cancer (rare types),2003,Males,50_54,20.0,3.1,. .,. .,. .,. .,C44
2571,Actual,Non-melanoma skin cancer (rare types),2003,Males,55_59,23.0,4.0,. .,. .,. .,. .,C44
2572,Actual,Non-melanoma skin cancer (rare types),2003,Males,60_64,29.0,6.7,. .,. .,. .,. .,C44
2573,Actual,Non-melanoma skin cancer (rare types),2003,Males,65_69,33.0,9.4,. .,. .,. .,. .,C44
2574,Actual,Non-melanoma skin cancer (rare types),2003,Males,70_74,44.0,14.7,. .,. .,. .,. .,C44
2575,Actual,Non-melanoma skin cancer (rare types),2003,Males,75_79,50.0,21.0,. .,. .,. .,. .,C44
2576,Actual,Non-melanoma skin cancer (rare types),2003,Males,80_84,54.0,37.5,. .,. .,. .,. .,C44
2577,Actual,Non-melanoma skin cancer (rare types),2003,Males,85_89,23.0,36.6,. .,. .,. .,. .,C44
2578,Actual,Non-melanoma skin cancer (rare types),2003,Males,90+,11.0,45.2,. .,. .,. .,. .,C44
2579,Actual,Non-melanoma skin cancer (rare types),2003,Males,All ages combined,317.0,3.2,3.6,4.6,2.4,2,C44
2580,Actual,Non-melanoma skin cancer (rare types),2004,Males,00_04,0.0,0.0,. .,. .,. .,. .,C44
2581,Actual,Non-melanoma skin cancer (rare types),2004,Males,05_09,0.0,0.0,. .,. .,. .,. .,C44
2582,Actual,Non-melanoma skin cancer (rare types),2004,Males,10_14,0.0,0.0,. .,. .,. .,. .,C44
2583,Actual,Non-melanoma skin cancer (rare types),2004,Males,15_19,0.0,0.0,. .,. .,. .,. .,C44
2584,Actual,Non-melanoma skin cancer (rare types),2004,Males,20_24,2.0,0.3,. .,. .,. .,. .,C44
2585,Actual,Non-melanoma skin cancer (rare types),2004,Males,25_29,1.0,0.1,. .,. .,. .,. .,C44
2586,Actual,Non-melanoma skin cancer (rare types),2004,Males,30_34,3.0,0.4,. .,. .,. .,. .,C44
2587,Actual,Non-melanoma skin cancer (rare types),2004,Males,35_39,8.0,1.1,. .,. .,. .,. .,C44
2588,Actual,Non-melanoma skin cancer (rare types),2004,Males,40_44,8.0,1.1,. .,. .,. .,. .,C44
2589,Actual,Non-melanoma skin cancer (rare types),2004,Males,45_49,9.0,1.3,. .,. .,. .,. .,C44
2590,Actual,Non-melanoma skin cancer (rare types),2004,Males,50_54,12.0,1.8,. .,. .,. .,. .,C44
2591,Actual,Non-melanoma skin cancer (rare types),2004,Males,55_59,31.0,5.2,. .,. .,. .,. .,C44
2592,Actual,Non-melanoma skin cancer (rare types),2004,Males,60_64,28.0,6.2,. .,. .,. .,. .,C44
2593,Actual,Non-melanoma skin cancer (rare types),2004,Males,65_69,37.0,10.2,. .,. .,. .,. .,C44
2594,Actual,Non-melanoma skin cancer (rare types),2004,Males,70_74,49.0,16.5,. .,. .,. .,. .,C44
2595,Actual,Non-melanoma skin cancer (rare types),2004,Males,75_79,56.0,23.0,. .,. .,. .,. .,C44
2596,Actual,Non-melanoma skin cancer (rare types),2004,Males,80_84,60.0,39.4,. .,. .,. .,. .,C44
2597,Actual,Non-melanoma skin cancer (rare types),2004,Males,85_89,44.0,68.6,. .,. .,. .,. .,C44
2598,Actual,Non-melanoma skin cancer (rare types),2004,Males,90+,19.0,74.0,. .,. .,. .,. .,C44
2599,Actual,Non-melanoma skin cancer (rare types),2004,Males,All ages combined,367.0,3.7,4.1,5.5,2.7,2.2,C44
2600,Actual,Non-melanoma skin cancer (rare types),2005,Males,00_04,0.0,0.0,. .,. .,. .,. .,C44
2601,Actual,Non-melanoma skin cancer (rare types),2005,Males,05_09,0.0,0.0,. .,. .,. .,. .,C44
2602,Actual,Non-melanoma skin cancer (rare types),2005,Males,10_14,0.0,0.0,. .,. .,. .,. .,C44
2603,Actual,Non-melanoma skin cancer (rare types),2005,Males,15_19,0.0,0.0,. .,. .,. .,. .,C44
2604,Actual,Non-melanoma skin cancer (rare types),2005,Males,20_24,0.0,0.0,. .,. .,. .,. .,C44
2605,Actual,Non-melanoma skin cancer (rare types),2005,Males,25_29,1.0,0.1,. .,. .,. .,. .,C44
2606,Actual,Non-melanoma skin cancer (rare types),2005,Males,30_34,1.0,0.1,. .,. .,. .,. .,C44
2607,Actual,Non-melanoma skin cancer (rare types),2005,Males,35_39,3.0,0.4,. .,. .,. .,. .,C44
2608,Actual,Non-melanoma skin cancer (rare types),2005,Males,40_44,4.0,0.5,. .,. .,. .,. .,C44
2609,Actual,Non-melanoma skin cancer (rare types),2005,Males,45_49,12.0,1.7,. .,. .,. .,. .,C44
2610,Actual,Non-melanoma skin cancer (rare types),2005,Males,50_54,13.0,2.0,. .,. .,. .,. .,C44
2611,Actual,Non-melanoma skin cancer (rare types),2005,Males,55_59,21.0,3.4,. .,. .,. .,. .,C44
2612,Actual,Non-melanoma skin cancer (rare types),2005,Males,60_64,24.0,5.1,. .,. .,. .,. .,C44
2613,Actual,Non-melanoma skin cancer (rare types),2005,Males,65_69,30.0,8.0,. .,. .,. .,. .,C44
2614,Actual,Non-melanoma skin cancer (rare types),2005,Males,70_74,36.0,12.1,. .,. .,. .,. .,C44
2615,Actual,Non-melanoma skin cancer (rare types),2005,Males,75_79,89.0,36.0,. .,. .,. .,. .,C44
2616,Actual,Non-melanoma skin cancer (rare types),2005,Males,80_84,62.0,39.2,. .,. .,. .,. .,C44
2617,Actual,Non-melanoma skin cancer (rare types),2005,Males,85_89,43.0,62.1,. .,. .,. .,. .,C44
2618,Actual,Non-melanoma skin cancer (rare types),2005,Males,90+,16.0,58.7,. .,. .,. .,. .,C44
2619,Actual,Non-melanoma skin cancer (rare types),2005,Males,All ages combined,355.0,3.5,3.9,5.2,2.4,2,C44
2620,Actual,Non-melanoma skin cancer (rare types),2006,Males,00_04,0.0,0.0,. .,. .,. .,. .,C44
2621,Actual,Non-melanoma skin cancer (rare types),2006,Males,05_09,0.0,0.0,. .,. .,. .,. .,C44
2622,Actual,Non-melanoma skin cancer (rare types),2006,Males,10_14,2.0,0.3,. .,. .,. .,. .,C44
2623,Actual,Non-melanoma skin cancer (rare types),2006,Males,15_19,2.0,0.3,. .,. .,. .,. .,C44
